text,language,
Kannada promotion beda.. Kannadigaru nimmana gellistare,kannanda,
Yakri janagalna dari tapso kelsa madtira,kannanda,
Idu remake alla kanappa,kannanda,
Super rakshit shetty film song,kannanda,
ನಮ್ಮ ಕನ್ನಡnನಮ್ಮ ಹೀರೋnನಮ್ಮ ಹೆಮ್ಮೆnಸೂಪರ್ nವಿಷ್ಣು ದಾದ ಅಭಿಮಾನಿ ಗಳು,kannanda,
Hindi me kab release karo ge,kannanda,
ಡಿ ಬಾಸ್ ಅಭಿಮಾನಿಗಳಿಂದ nಶುಭ ಆರೈಕೆ,kannanda,
ರಿಕ್ಕಿ ಬಾಸ್ ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ.ಹಾಗೆಯೇ ಈ ಶ್ರೀಮನ್ನಾರಾಯಣನಾಗಲಿ ಗಗನದಲಿ ಲಾಂಛನ.,kannanda,
Yes tats y salman Khan,kannanda,
Estu dena yelli eddru guru e music director nSuper duper music,kannanda,
Super ulti song,kannanda,
VERY VERY SUPER SONG,kannanda,
igun kaldalli 60 years badkodhe kasta 5000 varsa irtara yakro janara inocentna use madkotira,kannanda,
Likes goskara yaakro prathi video nallu d boss fans,kannanda,
ಸ್ಪಷ್ಟವಾದ  ಕನ್ನಡ,kannanda,
Nin tula malanaleya asvat nama avru yar kanigu kanskalake esta padala akaamat kandru noddavru ale satogtare antadrali avne band docter baklu badudnante nin avunmakanleua hogi nin anta gandu galge hog helu kate na,kannanda,
Love from karnataka,kannanda,
Tik tok mad suli makkalige chppali ach hodri sulimakkaliga and ladies fast chuthu sulimakkalu,kannanda,
Awesome song .,kannanda,
Paramvah Music inn,kannanda,
Ayyo guru... Yelli tanka jana moodnambke bidalvo alli tanka inta shatnayakru useless videos haktane irrtare guru.nMahabharata tumba olle moral story. Jeevanakke bekagiro tumba paata ide idralli. Adunella use madkondu olle jeevna madbeku aste.,kannanda,
Lots love from kannadigas,kannanda,
Super song bro,kannanda,
Ninyavaga hindi li nodidiyappa?? Swalpa link share madu??,kannanda,
ಯುದ್ಧ ಮಾಡಬೇಕು ಓದಬಾರದುnಕಟುಕರ ಮುಂದೆ ಭಗವದ್ಗೀತೆ.... nnಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ ರಕ್ಷಿತ್ ಅವರದ್ದು...,kannanda,
Yayayayayayay hitt songgg,kannanda,
O my god supero super,kannanda,
Aagle tv li haaaktidaaralla guru.....,kannanda,
Bindu gowda  ನಿನಗೆ ಹೇಳ್ತಿನಿ ಕೇಳು tiktok ಮಾಲೀಕ ನಿಂಮತವರಿಗೆ ಅಂತಾನೆ ಈ app ಮಾಡಿದ್ದಾನೆ ಕೆಲಸ ಇಲ್ಲದೆ ಕಾಲಿ ಇರೋರಿಗೆ ಅಂತ ನಮ್ಮ ದೇಶಕ್ಕೊಸ್ಕರ ಒಂದ app delete ಮಾಡೋಕೆ ಆಗಲ್ಲ ಅಂದ್ರೆ ನಿನಗೆ ತೂ,kannanda,
@Nandi Parthasarathi ಎಷ್ಟು ರೇಟು ಒಂದು ರಾತ್ರಿ ಬ ಸಾಕು,kannanda,
ಇವರ ಸಿನಿಮಾದಲ್ಲಿ ಸಂಸ್ಕೃತಿ ಎದ್ದು ಕಾಣುತ್ತೆ,kannanda,
Hands Upn Tamil Nadu,kannanda,
ನಿಜಕ್ಕೂ ಇದು ಚರಿತ್ರೆ  ಸೃಷ್ಟಿಸೊ ಅವತಾರ,kannanda,
ಸೂಪರ್ ಸೂಪರ್ ಸೂಪರ್,kannanda,
Guru ninge like beku andre kelu Kodthare adu bitu thandidabeda,kannanda,
Ho guru adu pubg alla  adu yav game antha modlu thilko ninu,kannanda,
ಏನ್ ಸಾಂಗ್ ಗುರು ಮಸ್ತ್...,kannanda,
ಯಾದಗಿರಿ ಜಿಲ್ಲಾ ಶಾಪುರ್ ತಾಲ್ಲೂಕು ಡಿ ಬಾಸ್ ಅಭಿಮಾನಿಗಳು   ಕಡೆಯಿಂದ ಪ್ರಜ್ವಲ್ ದೇವರಾಜ್ ಮೂವಿ ಜೆಂಟಲ್ಮ್ಯಾನ್ all theಬೆಸ್ಟ್ ಸೂಪರ್ ಟ್ರೈಲರ್,kannanda,
Copy dub movie,kannanda,
Yelru onde hindu Muslim anta dived madbedi,kannanda,
@Praveen Kumar ನೀನಮ್ಮನ್ ಯಾಕೋ ಗಾಂಡು ತಿಕ್ ಊರಿನ,kannanda,
Super Hands up,kannanda,
2k dislikes rashmika maandanna fanss,kannanda,
Samaj mai kuch nahi aaya I am from maharashtra par majaa aa gaya ..hero kaafi talented hai,kannanda,
ಪಕ್ಕಾ correct ಆಗಿ ಹೇಳಿದಿರಿ  ಅಣ್ಣ,kannanda,
Suspen movie prajaval,kannanda,
ಟ್ರೈಲರ್ ತುಣುಕೇನೋ ಸಕ್ಕತ್ತಾಗಿದೆ       ಒಳ್ಳೇದಾಗ್ಲಿ ಚಿತ್ರ ತಂಡಕ್ಕೆ,kannanda,
Avanilade enu illa ee bhoomimele,kannanda,
Ivrantu un install madalla sulemaklu. Avrna following madtiro nayigalige buddi barbeku modlu. Nam India dalliro inta nayigala kathe ne istu deshad bagge yenadru gottidre tane. Tiktok nalli bandu motivation helo ivlige deshad bagge keladre yenu gottiralla guru ivakke. Avar maneli bodig bittidare avalna navadru enmadokagatte,kannanda,
qdvfs67tr-' 9,kannanda,
supe togari tippa,kannanda,
movie was legendary. ninu itihasa baryoke bandirodu maga. kannada indutry history baredre eradu part irutte ondu rakshit baroku munche mattondu rakshit  bandadmele,kannanda,
Namm uttar karnataka style..... nMastha Mastha huliii,kannanda,
Only guru randhawa,kannanda,
@Syed Akbar yes bro,kannanda,
ಎನ್ making ಗುರು,kannanda,
ಪ್ರಜಾಪ್ರಭುತ್ವದಲ್ಲಿ ಬ್ರಿಟನ್ ರಾಣಿ ಉಳಿಸಿಕೊಂಡರು,kannanda,
Well said bro,kannanda,
Super Anna full gicha gili gili,kannanda,
baari ugadiddira bro .......full support nimage,kannanda,
Thuu nachike annodhe elwa yella vishaya galu bare joke madkonde erthiralla ... loo change aagro ennu time edhe,kannanda,
Ashwath ge Ashwathe saati nAntha Mahaan Natarige Nanndondu Doodda Salaam,kannanda,
ಸಾರ್ ಅಶ್ವತ್ಥ್ ಅಪ್ಪಾಜೀ ಅಂತಹ ತಂದೆಯವರನ್ನು ಪಡೆದ ನೀವು ಧನ್ಯರು,kannanda,
All d best frm appu boys,kannanda,
Kannada nadu only,kannanda,
ಡಿ ಬಾಸ್ ಫ್ಯಾನ್ಸ್ ಕಡೆಯಿಂದ ಆಲ್ ದ ಬೆಸ್ಟ್ ಮೂವಿ,kannanda,
avarige belesidorna thuliyodhu gottilla anda star patta bandamele friends na mariyodhu gottilla,kannanda,
@Nandi Parthasarathi adu oscar ascar alla..🤣 graphics ge pakka oscar kodtare🤣,kannanda,
Tiktok mado gaandu s.. maklu,kannanda,
We want grow Kannada industry,kannanda,
ಭಾರತದ ಮೊದಲ ಪ್ರಮುಖ ಪಿಡುಗು ಭ್ರಷ್ಟಾಚಾರ ಭಾರತದಲ್ಲಿ ಭ್ರಷ್ಟಚಾರ ಯಾವಾಗ ನಿರ್ಮೂಲನೆಯಾಗುತ್ತದೆ ಅವಾಗ ಮಾತ್ರ ಭಾರತ ಪ್ರಪಂಚದ ಶಕ್ತಿಶಾಲಿ ಸೂಪರ್ ಪವರ್ ರಾಷ್ಟ್ರವಾಗಿ ರೂಪುಗೊಳ್ಳುತ್ತದೆ,kannanda,
En guru nin line's galu super agi helidiyaa bidu,kannanda,
Very good dr,kannanda,
D. Boss abhimani kadeyinda,kannanda,
ರಕ್ಷಿತ್  ಶೆಟ್ಟಿ  ಸೈಲೆಂಟ್  ಕಿಲ್ಲರ್,kannanda,
13k dislikes frm jealous bollywood fans,kannanda,
Hands up anta kottaddu yella language li onde title irli anta...yar opputtiri  illi like madi...,kannanda,
Superb bro ur righttiktokers ge sariyag heliddira,kannanda,
Amazing song,kannanda,
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,kannanda,
ಬೆಂಕಿ ಗುರು ಸೂಪರ್,kannanda,
ಗುಡ್ ಮೆಸೇಜ್  ಸರ್,kannanda,
325K+ likes,kannanda,
3ಮಿಲಿಯನ್ ಆದಮೇಲೆ ಯಾರು  ನೋಡ್ತಾ ಇದ್ದೀರಾ,kannanda,
Nanu nodhidhini uttar Pradesh forest,kannanda,
Guru nin voice en guru adu ha ha bombat__ series agi ond heltini nanage enadru nim videos inda nakku nakku hotte novu bandre neeve javabdari helidini,kannanda,
Tamil remake nan sigapu manithan,kannanda,
ಭಗವಂತ ನಿಮ್ಮನ್ನು  ಮತ್ತು ನಿಮ್ಮ ಕುಟುಂಬವನ್ನು ಸದಾಕಾಲ ಕಾಪಾಡಲಿ.... ಒಳ್ಳೆಯವರಿಗೆ ಒಳ್ಳೆಯದೇ ಆಗುತ್ತದೆ....,kannanda,
@s.g. mathapati k,kannanda,
He is like NTR nNTR FANS SUPPORT HIM ALWAYS nRIKSHT SHETTY AWESOME,kannanda,
Super bro nSakattag helidri,kannanda,
ಸರ್ ಅದು ಗೆದ್ದೇ,kannanda,
Hiryaru manyaga heltidru,kannanda,
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರ,kannanda,
1.4k dislikes from rashmika fans may be ...,kannanda,
Edu charitre srustiso song guru,kannanda,
Jai D Boss,kannanda,
ಪ್ರಜ್ವಲ್ ದೇವರಾಜ್ ಈ ಸಿನಿಮಾ ನಿನ್ನ ಜೀವನದ ಅತ್ಯದ್ಭುತ ಚಿತ್ರ ಗಳಲ್ಲಿ ಒಂದು ಆಗುತ್ತೆ ಮುಂದೆ ಒಳ್ಳೆ ಕಥೆ ಗಳೂ ಮಾಡು,kannanda,
anna sakatagi matadidya  i like you  anna,kannanda,
Super bro Sakkathagide bro,kannanda,
ನನಗೆ ಯಾದಿ ಮೇ ಶಾದಿ  ಕ್ಯಾಸೆಟ್ ಹಾಡುಗಳು ಬೇಕಾಗಿವೆ,kannanda,
Superb movie ರಕ್ಷಿತ್ Sir,kannanda,
ಬ್ರೂ ಯೂಟ್ಯೂಬ್ ಯಾ ದೇಶಕ್ಕೆ ಸೇರಿದ್ದು ಅಂತ ಗೊತ್ತಿಲ್ಲ  ಅದರ ಬಗ್ಗೆ ಮಾಹಿತಿ ತಿಳಿಸಿಕೊಡಿ,kannanda,
Tyrion Lannister spotted 3,kannanda,
Edellaa aagabeku andre PRAJAKIYA aadalitakke barabeku,kannanda,
ನಿಜವಾಗಿಯೂ ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ.. ಹ್ಯಾಟ್ಸ್ ಆಫ್ ನಾರಾಯಣ,kannanda,
ಕೆ ಜಿ ಎ ಪ್ ಮುಗಿದ ಮಾೄಲ ಇದ  ಕನಡದ ಛರಿತ್ರೇ ಸಿನಿಮಾ,kannanda,
Trailer nalle full story gottagbidttu...trailer bere tara try madbekittu,kannanda,
Super movie in kannad film industry,kannanda,
Hindi dubbed movie download link hd,kannanda,
Howduu actually eee video nodakku munche Indaanu  nange ide reethi tumbaa saari hagu pade pade yeshto baari kansu beeltittu heege obbaa vyakti Shiva devastana hatra irtane naanu devastaaana dinda aache baruvaga nanna hatra idid bilpatre na keltane but duddu maatra eeskolala but hieght agirtare tanned skin tone forehead poorthi gaaya agirutte but full body ashtaag kansalli gottagallaa but ivatt eee video nodid mele mostly avre irbeku antha anstu,kannanda,
Super rakshit shetti ajanish,kannanda,
Super guru continue,kannanda,
ಸೂಪರ್ ಸರ್ ಈ ಸಾಂಗ್ ನನಿಗಂತೂ ತುಂಬ ಈ ಆಡು ದಿಫ್ಫ್ರೆಂಟ್ ಅಂತ ಅನಿಸಿದರೆ ನನ್  ಫೇವರೆಟ್ ಸಾಂಗ್ ಆಗಿದೆ ಕಣ್ರೀ. ವಿಜಯ್ ಪ್ರಕಾಶ್ ಸರ್ ವಾಯ್ಸ್ please more then peples watch this song super ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ. ಇಷ್ಟ ಆದ್ರೆ ಲೈಕ್ ಮಾಡಿ. ಇಷ್ಟ ಆಗಲಿಲ್ಲವಾ ಸುಮ್ನೆ ಕುತ್ಕೊಳ್ಳಿ ಯಾಕ್ ಸುಮ್ನೆ  ಡಿಸ್ ಲೈಕ್ ಮಾಡ್ತೀರ,kannanda,
Ulti music and signature step,kannanda,
@prithvi nayak ನಿನ್ ತುಲ್ಲು ವಾಸ್ನಿ,kannanda,
ಇವ್ನಿಗೆ sensorನಲ್ಲಿ UA certificate ಸಿಕ್ಕಿತು ಅದಕ್ಕೆ ಈಗ everybody HANDS UP,kannanda,
Nijvaglu e song kelthidre kushyaguthe,kannanda,
But  movie  superb,kannanda,
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಸಿನಿಮಾn1st day 1st show  booked,kannanda,
ದೇಶ ಪ್ರೇಮಿಗಳೆ ದಯವಿಟ್ಟು ಚೈನಾ app ಗಳನ್ನು ಬಳಸಬೇಡಿnವೀರಮರಣವನ್ನಪ್ಪಿದ ನಮ್ಮದೇಶದ ಸೈನಿಕರ ಪ್ರಾಣಕ್ಕೋಸ್ಕರ ಈ ಕೆಲಸ ಮಾಡೋಣnಜೈ ಹಿಂದ್,kannanda,
🤔🤔🤔 hello thamma navu unity maintain madthivi aithu thorskolo avyashyakathe namgila nin CMT nodid kudle yavan avr fanism bidkodala 🤣🤣 nin kano doddu sede nan maga,kannanda,
@Nandi Parthasarathi ನಿನ್ ತುಲ್ಲುತುಮುಕೂರು ಹೈವೇ ಅಲ್ಲಿ ಎಲ್ಲಿ ಹೇಳೋ ಮಿಂಡ್ರಿಕೆ,kannanda,
Ennik kerala istam love from mangalore,kannanda,
Edu edu kannada industry... Olle kalavidrige,kannanda,
Belagavi dag release madro #diya....,kannanda,
Ta bro your ginias,kannanda,
Super Anna Jai D boss,kannanda,
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,kannanda,
Jai d boss,kannanda,
ಹೊಸ ಪ್ರಯೋಗ ಯಶಸ್ಸು ಸಿಗಲಿ.,kannanda,
ಸೂಪರ್ ಆಗಿ ಹೇಳಿದೀಯಾ ಬ್ರದರ್,kannanda,
ಸಂದರವಾದ ಕಲ್ಪನೆಯ ಕಥೆ 'ತೊಗರಿ ತಿಪ್ಪ',kannanda,
Krishna mosake.....Karna.. Duryodana.. marana ondidaru... Avaranu solesalu.. pandavarige sadyane Ella....,kannanda,
ಸರ್ ನಿಮಗೆ ಹೊರಗೊಂದು ಒಳಗೊಂದು ಮಾತನಾಡುವ ಯಾವುದೇ ಒಂದು ನೇರ ನಿಷ್ಟುರವಾಗಿ ಮಾತನಾಡುತ್ತೀರಿ ಆದುದರಿಂದ ಒಂದು ಕಡೆ ನಿಮ್ಮ ಮನಸ್ಸಿಗೆ ನೆಮ್ಮದಿ ಅನಿಸಿದರೂ ನಿಮ್ಮ ತಂದೆಯವರು ಮೊದಲನೆಯ ದರ್ಜೆ ಚಿತ್ರ ನಟರಾಗಿ ಅಭಿನಯಿಸುತ್ತಾರೆ ಆದರೆ ಇವತ್ತಿನ ತಳುಕು ಬಳಕಿನ ಅಭಿನಯಗಳು ಹುಚ್ಚುಹುಚ್ಚಾಗಿ ಡಬಲ್ ಮೀನಿಂಗ್ ಮಾತುಗಳು ಹೆಚ್ಚಾಗಿವೆ ತಾವು ತಮ್ಮತನವನ್ನು ಉಳಿಸಿಕೊಂಡು ತಂದೆಯವರ ಅನುಕರಿಸಿ ಜೀವನವನ್ನು ನಡೆಸುತ್ತಿದ್ದೀರಿ ಗೌರವನಟರಾಗಿ ಒಳ್ಳೆಯತನವನ್ನು ಉಳಿಸಿಕೊಂಡು ನಿಮ್ಮ ತಂದೆ ಅವರಾಗಲಿ ನೀವಾಗಲಿ ಕಲೆಗೆ ಬೆಲೆಯನ್ನು ಅಪೇಕ್ಷ ಪಡೆದೆ ಪಾರದರ್ಶಕತೆ ಯಲ್ಲಿ ತಾವು ಅಭಿನಯವನ್ನು ಮಾಡುತ್ತಾ ಬಂದಿರುತ್ತೀರಿ ಒಂದು ಒಂದೊಂದು ಸಲ ನಿಮ್ಮ ಸಾತ್ವಿಕತೆ ಗೆ ಆರ್ಥಿಕವಾದ ಹಿಂಜರಿತ ನಿಮ್ಮ ಮನಸ್ಸಿಗೆ ನೋವನ್ನುಂಟು ಮಾಡುತ್ತದೆ ಎಲ್ಲವೂ ಮಣ್ಣು ಇಲ್ಲಿಂದಲೇ ಬಂದು ಇಲ್ಲಿಗೆ ಹೋಗುವುದು ಆತ್ಮಸ್ಥೈರ್ಯವನ್ನು ತಂದುಕೊಳ್ಳಿ ಇಲ್ಲಿ ಆತ್ಮವಿಲ್ಲದ ಪ್ರೇತಾತ್ಮ ರಂತೆ ಬದುಕುತ್ತಿದ್ದಾರೆ ಯಾವುದು ಶಾಶ್ವತವಲ್ಲ ಆತ್ಮನು ಶಾಶ್ವತನಾ ಇದನ್ನ ಶ್ರೀಕೃಷ್ಣನು ಭಗವದ್ಗೀತೆ ಯಲ್ಲಿ ಹೇಳಿದ್ದಾನೆ,kannanda,
Yenri sullu heltira fake fake fake fake fake,kannanda,
ಖಂಡಿತ ಮಾಡೋಣ bro,kannanda,
Sanskrit language bro....,kannanda,
Dubbing madidare song agodilaa 100 million,kannanda,
@sangeetha.k. chinnu ಶೋ ಕಚಡಾ ಇಲ್ಲರಿ ಜನ ಹಂಗ ಬರತಾರ,kannanda,
Osam bro big fan,kannanda,
Super guru 🤩🤩🤩🤩🤩,kannanda,
Hands  up annodu heno bosudike,kannanda,
Houdo huliya,kannanda,
ನಿಮ್ಮಗೆ ಇಷ್ಟ ಆಗಿದ್ರೆ ಸೂಪರ್  bgm ಅನಿಸಿದರೆ .like ಮಾಡಿ share . ಕನ್ನಡ industries  power ತೋರಿಸೋಣ್ಣ,kannanda,
U missed birbal,kannanda,
Rasmeka u r un like he is so cuteeeeee his simple  alte,kannanda,
Bro Hindi song sigthila,kannanda,
We Support Swamake Movies,kannanda,
Re release Maadi,kannanda,
@Manoj Kolya Movie nododidre nodu.. Bittre bidu.. Loss ninge ne.. Movie onthu pakka Sandalwood Blockbuster agutte.. Doubt ee illa..,kannanda,
ಕಂಕಣ ಸೂರ್ಯ ಗ್ರಹಣದ ಸಮಯದಲ್ಲಿ ಯಾರ್ ಯಾರ್ ನೋಡ್ತಿದ್ದಿರಾ...,kannanda,
Driver.....superb sir.nObbara hangilladanthe badukbodu.nNamma jeevana dalli olledu ketdu aagle beku ade jeevana.,kannanda,
Vishwajeet chauhan ok da cool,kannanda,
Dislikers are not real kannadigas,kannanda,
ಕನ್ನಡ ಸಿನಿಮಾ ರಂಗ ನಿಜಕ್ಕೂ ಮುಳುಗುತ್ತಿರುವ ದೋಣಿಯೇ ???nn,kannanda,
Yella shatti gale,kannanda,
Sulemakale tic tok uninstall madi,kannanda,
Sumniru bro yak nenpustiya adunna madyaratrili. Goose bumps barutte. Hegego aagutte,kannanda,
Super video sir,kannanda,
So nice bro,kannanda,
Waa madiddare hige madbeku pan indian film ge,kannanda,
Supper speech Anna,kannanda,
ನನ್ನ ಗೆಲ್ಬೋದು ಅನ್ನುತ  ನಿಂತನು ಓರ್ವ ರಾಕ್ಷಸ,kannanda,
My favorite song in 2019 is Taaja samachara   ಸಾಹಿತ್ಯ ಪ್ರಿಯರೇ ಒಮ್ಮೆ ಈ ಹಾಡು ಕೇಳಿದ್ರೆ ಕೇಳ್ತಾನೆ ಇರ್ಬೇಕು ಅನ್ಸುತ್ತೆ....  Everybody watch this,kannanda,
ರಾಬರ್ಟ್ ಫಸ್ಟ್ ಲುಕ್  ನೋಡಿದ್ದೀರಾ ಲೈಕ್ ಮಾಡಿ,kannanda,
Lol darahan fans talking about quality 🤣🤣.,kannanda,
I hate tiktok mobile thagondagindanu install made illa i hate this,kannanda,
This songs is sounds like ಕೋಟಿಗೊಬ್ಬಾ  ಕೋಟಿಗೊಬ್ಬಾ ... 🤨 ( ಕೋಟಿಗೊಬ್ಬ 2 ),kannanda,
I love soga,kannanda,
ಪದೆ ಪದೆ ಕೇಳೊ ಮ್ಯೂಸಿಕ್ ಗೆ ಶರಣು ನಾರಾಯಣ ಇವನೇ ನಾರಾಯಣ,kannanda,
ಎನ್ ಲಿರಿಕ್ಸ್ ಬಾರಿಸಿದ್ದಾರೆ ಗುರು ಚಿಂದಿ,kannanda,
Gangadhar Adi nuchnnamallaya,kannanda,
Boring song .....astu power illa....not like KGF,kannanda,
Sleeping beauty syndrome bari yuvakarige mathu yuvathige maatra baruthe ee vaisinnavirige alla ondhu point movie mistake,kannanda,
Pratvi yen acting guru nimdu,kannanda,
Pacca edu charetre shrushisti  so avatara,kannanda,
Rashmikage vs takkange ede e song super guru,kannanda,
@Like a Phoenix hm avarige ade helbku kushi padli swalp,kannanda,
Full different song,kannanda,
ನನ್ನ ಈ ಕಾಮೆಂಟ್ ಕನ್ನಡ  ಚಲನಚಿತ್ರ ನಟ ನಟಿಯರು,kannanda,
Super bro nin ello erbekithu,kannanda,
Aadk guru nan nimana gurugalu anodu,kannanda,
Anna nim ella videos nodide....ella video super....innu chennagi videos maadtha iri...Sonu srinivas gowda mobile touch maadoku bhaya padabek aa tara maadi,kannanda,
Rajesha C N,kannanda,
Nice movie,kannanda,
Do theen din me aa jayegi bhai,kannanda,
Super  song,kannanda,
Song is super,kannanda,
Avanae srimannarayana...- Eddhu Charitra shrushtisuva avatara.... 🤗,kannanda,
Swalpa Shankar nag no did a hage kanuthe,kannanda,
Yes i have join... it‍,kannanda,
Yes 100% true,kannanda,
@Entertainment Gaming ನಂಗೆ ಎಲ್ಲೋ ಕಾಣಿಸ್ತಾ ಇಲ್ವೇ ಇಲ್ಲ,kannanda,
@Raja Vishnuvardhana hagidre enu madok agolla bidu.hahaha.,kannanda,
ನಿಜವಾದ ಸಾಧಕರು. ಕಾಯಕವೇ ಕೈಲಾಸ,kannanda,
Tickets amount 10000 adru mosa illa ... Love you  all,kannanda,
He is an tulu film actor tulunad Prince daring Star pruthvi..,kannanda,
Super  bro,kannanda,
Games games cover,kannanda,
ಅಶ್ವಥ್ಥಾಮ ಚಿರಂಜೀವಿ ಆಗಿದ್ದು ಹೇಗೆ,kannanda,
I like feel better #person only you sir,kannanda,
ಈಗಿನ ಬಿಜಿ ಕೆಲಸಗಳಲ್ಲಿ  ಸಮಯ  ದೊರೆಯದೆ ಸಿನಿಮಾ ಗಳನ್ನು ಥಿಯೇಟರ್ ಗಳಲ್ಲಿ ನೋಡಲು ಸಾಧ್ಯವಾಗಿರುವುದಿಲ್ಲ ಯಾವುದೇ ಸಿನಿಮಾ ನಾವು ಎಲ್ಲೇ ನೋಡಿದರು ಸಾಮಾನ್ಯ ಪ್ರೇಕ್ಷಕನಿಗೆ ಒಪ್ಪಿಗೆಯಾದಲ್ಲಿ ಅಯ್ಯೋ ಇಂತಹ ಒಳ್ಳೆಯ ಚಿತ್ರವನ್ನು ಚಿತ್ರಮಂದಿರದಲ್ಲಿ ಹಣವನ್ನು ಕೊಟ್ಟು ವೀಕ್ಷಿಸಲು ಸಾಧ್ಯವಾಗದಿರುವುದಕ್ಕೆ ನನ್ನ ಹಾಗೆ ಎಷ್ಟು ಜನ ಪಶ್ಚಾತಾಪ ಪಟ್ಟಿರುತ್ತಾರೆ ಇನ್ನು ಮುಂದೆ ದಯವಿಟ್ಟು ಚಿತ್ರಗಳ ನಿರ್ಮಾಪಕರ ಹಾಗೂ ನಿರ್ದೇಶಕರ ವಾಟ್ಸಪ್ ಫೇಸ್ಬುಕ್ನಲ್ಲಿ ತಮ್ಮ ಅಕೌಂಟ್ ನಂಬರನ್ನು ಅಥವಾ ಗೂಗಲ್ ಪೇ ಫೋನ್ ಪೇ ಸಂಬಂಧಪಟ್ಟ ನಂಬರ್ ಗಳನ್ನು ನಮೂದಿಸಿ ದಲ್ಲಿ ಸಿನಿಮಾ ಬಗ್ಗೆ ನಮ್ಮ ಅಭಿಪ್ರಾಯಗಳ ಸಮೇತ ತಮಗೆ ಹಣ ಸಂದಾಯ ಸಹಾಯ ರೂಪದಲ್ಲಿ ನೆರವಾಗುವ ಕಾರ್ಯಕ್ಕೆ ಕರ್ನಾಟಕ ಪ್ರೇಕ್ಷಕರಿಂದಲೇ ಚಾಲನೆ ಸಿಗಲಿnnಯಾರಿಗೊತ್ತು ಮುಂದೆ ಇದೇ ಹಣ ಸಾವಿರ ಗಳಲ್ಲಿ ಪ್ರಾರಂಭವಾಗಿ ಲಕ್ಷ ಅಥವಾ ಕೋಟಿಗಟ್ಟಲೆ ಆಗಬಹುದು ದಯವಿಟ್ಟು ನಿರ್ಮಾಪಕರು ನಿರ್ದೇಶಕರು ಅನ್ಯತಾ ತಪ್ಪು ತಿಳಿಯಬಾರದು.,kannanda,
